score	file_path	record_id	name	n_ingredients	reasons
80	bacterial/NBRC_229.yaml	CultureMech:007479	229	2	only 2 ingredient(s); ingredient name contains an unparsed recipe; no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
80	bacterial/NBRC_245.yaml	CultureMech:007480	245	2	only 2 ingredient(s); ingredient name contains an unparsed recipe; no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
80	bacterial/NBRC_26.yaml	CultureMech:007482	26	2	only 2 ingredient(s); ingredient name contains an unparsed recipe; no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
80	bacterial/NBRC_280.yaml	CultureMech:007484	280	2	only 2 ingredient(s); ingredient name contains an unparsed recipe; no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
80	bacterial/NBRC_310.yaml	CultureMech:007486	310	2	only 2 ingredient(s); ingredient name contains an unparsed recipe; no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
80	bacterial/NBRC_355.yaml	CultureMech:007489	355	2	only 2 ingredient(s); ingredient name contains an unparsed recipe; no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
80	bacterial/NBRC_367.yaml	CultureMech:007490	367	2	only 2 ingredient(s); ingredient name contains an unparsed recipe; no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
80	bacterial/NBRC_382.yaml	CultureMech:007491	382	2	only 2 ingredient(s); ingredient name contains an unparsed recipe; no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
80	bacterial/NBRC_404.yaml	CultureMech:007493	404	2	only 2 ingredient(s); ingredient name contains an unparsed recipe; no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
80	bacterial/NBRC_804.yaml	CultureMech:007494	804	2	only 2 ingredient(s); ingredient name contains an unparsed recipe; no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
80	bacterial/NBRC_869.yaml	CultureMech:007500	869	2	only 2 ingredient(s); ingredient name contains an unparsed recipe; no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
80	bacterial/NBRC_892.yaml	CultureMech:007502	892	2	only 2 ingredient(s); ingredient name contains an unparsed recipe; no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
80	bacterial/NBRC_915.yaml	CultureMech:007504	915	2	only 2 ingredient(s); ingredient name contains an unparsed recipe; no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
80	bacterial/NBRC_948.yaml	CultureMech:007507	948	2	only 2 ingredient(s); ingredient name contains an unparsed recipe; no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
80	bacterial/NBRC_960.yaml	CultureMech:007508	960	2	only 2 ingredient(s); ingredient name contains an unparsed recipe; no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_1003.yaml	CultureMech:007449	1003	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_1021.yaml	CultureMech:007450	1021	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_1051.yaml	CultureMech:007452	1051	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_1075.yaml	CultureMech:007454	1075	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_1091.yaml	CultureMech:007455	1091	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_1107.yaml	CultureMech:007456	1107	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_1118.yaml	CultureMech:007457	1118	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_1170.yaml	CultureMech:007461	1170	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_1185.yaml	CultureMech:007462	1185	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_1227.yaml	CultureMech:007465	1227	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_1261.yaml	CultureMech:007467	1261	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_1275.yaml	CultureMech:007468	1275	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_1311.yaml	CultureMech:007471	1311	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_1323.yaml	CultureMech:007472	1323	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_1340.yaml	CultureMech:007473	1340	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_1358.yaml	CultureMech:007474	1358	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_219.yaml	CultureMech:007478	219	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_257.yaml	CultureMech:007481	257	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_270.yaml	CultureMech:007483	270	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_296.yaml	CultureMech:007485	296	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_324.yaml	CultureMech:007487	324	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_336.yaml	CultureMech:007488	336	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_393.yaml	CultureMech:007492	393	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_825.yaml	CultureMech:007496	825	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_838.yaml	CultureMech:007497	838	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_848.yaml	CultureMech:007498	848	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_859.yaml	CultureMech:007499	859	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_882.yaml	CultureMech:007501	882	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_904.yaml	CultureMech:007503	904	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_927.yaml	CultureMech:007505	927	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_937.yaml	CultureMech:007506	937	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_972.yaml	CultureMech:007509	972	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
55	bacterial/NBRC_990.yaml	CultureMech:007510	990	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance; no pH and no temperature
50	algae/1_2_Enriched_Seawater.yaml	CultureMech:000003	1/2 Enriched Seawater	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/1_2_Erdschreiber_Medium.yaml	CultureMech:000004	1/2 Erdschreiber Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/1_4_erdschreibers_medium.yaml	CultureMech:000008	1/4 Erdschreiber's Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/20_allen_80_erdschreiber_1_4_medium.yaml	CultureMech:000013	20% Allen + 80% Erdschreiber (1:4) Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/2_3_Enriched_Seawater.yaml	CultureMech:000018	2/3 Enriched Seawater	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/5_3_soil_seawater_agar_medium.yaml	CultureMech:000019	5/3 Soil + Seawater Agar Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/Bold_1NV_Erdshreiber_1_1_Medium.yaml	CultureMech:000030	Bold 1NV:Erdshreiber (1:1) Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/Bold_1NV_Erdshreiber_4_1_Medium.yaml	CultureMech:000031	Bold 1NV:Erdshreiber (4:1) Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/Botryococcus_Medium.yaml	CultureMech:000035	Botryococcus Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/ES_10_Enriched_Seawater_Medium.yaml	CultureMech:000163	ES/10 Enriched Seawater Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/ES_2_Enriched_Seawater_Medium.yaml	CultureMech:000164	ES/2 Enriched Seawater Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/ES_4_Enriched_Seawater_Medium.yaml	CultureMech:000165	ES/4 Enriched Seawater Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/Enriched_Seawater_Medium.yaml	CultureMech:000166	Enriched Seawater Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/Malt_Medium.yaml	CultureMech:000175	Malt Medium	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/Modified_2X_CHEV_Medium.yaml	CultureMech:000177	Modified 2X CHEV Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/Proteose_Medium.yaml	CultureMech:000188	Proteose Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/SS_Diatom_Medium.yaml	CultureMech:000219	SS Diatom Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/Soilwater_GR-_Medium.yaml	CultureMech:000227	Soilwater: GR- Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/Soilwater_GR-_NH4_Medium.yaml	CultureMech:000228	Soilwater: GR-/NH4 Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/Soilwater_VT_Medium.yaml	CultureMech:000231	Soilwater: VT Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/Spirulina_Medium.yaml	CultureMech:000232	Spirulina Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/Volvocacean_Medium.yaml	CultureMech:000236	Volvocacean Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/bristol_nacl_medium.yaml	CultureMech:000036	Bristol-NaCl Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/chus_medium.yaml	CultureMech:000155	Chu's Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/f_2_nh4_medium.yaml	CultureMech:000169	F/2 + NH4 Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/soil_seawater_medium.yaml	CultureMech:000221	Soil + Seawater Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/soilwater_gr_nh4_medium.yaml	CultureMech:000226	Soilwater: GR+/NH4 Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	algae/waris_soil_extract_medium.yaml	CultureMech:000241	Waris + Soil Extract Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no notes/provenance
50	bacterial/JCM_J1380_EUGON_AGAR_WITH_5_SHEEP_BLOOD_AND_ARTIFICIAL_SEAWATER.yaml	CultureMech:015847	EUGON AGAR WITH 5% SHEEP BLOOD AND ARTIFICIAL SEAWATER	3	placeholder ingredient text; no ingredient is grounded; no pH and no temperature
50	specialized/dv_base_y_medium.yaml	CultureMech:015520	Dv base Y medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no pH and no temperature
50	specialized/filteredgw_cell_lysate_1_250.yaml	CultureMech:015524	FilteredGW Cell lysate 1/250	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no pH and no temperature
50	specialized/filteredgw_cell_lysate_1_2500.yaml	CultureMech:015525	FilteredGW Cell lysate 1/2500	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no pH and no temperature
50	specialized/filteredgw_noc.yaml	CultureMech:015526	FilteredGW noC	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no pH and no temperature
50	specialized/zmb_als_noglutamate.yaml	CultureMech:015804	ZMB ALS noGlutamate	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue); no pH and no temperature
45	algae/Soil_Extract_Medium.yaml	CultureMech:000223	Soil Extract Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue)
45	algae/bg_11_0_36_nacl_medium.yaml	CultureMech:000026	BG-11 + 0.36% NaCl Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue)
45	algae/bg_11_1_nacl_medium.yaml	CultureMech:000027	BG-11 + 1% NaCl Medium	2	only 2 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue)
45	algae/n75s.yaml	CultureMech:000097	N75S	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue)
45	algae/n75s_nsw.yaml	CultureMech:000098	N75S:NSW	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue)
45	algae/ncl75s.yaml	CultureMech:000100	NCL75S	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue)
45	algae/per.yaml	CultureMech:000111	PER	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue)
45	algae/r75s.yaml	CultureMech:000118	R75S	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue)
45	algae/r75s_nsw.yaml	CultureMech:000119	R75S:NSW	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue)
45	algae/ses_mp.yaml	CultureMech:000132	SES:MP	1	only 1 ingredient(s); no ingredient is grounded; no media_term (untraceable to a source catalogue)
45	bacterial/for_dsm_2805.yaml	CultureMech:004855	For DSM 2805	0	no ingredients; name 'For DSM 2805' identifies a strain, not a medium; no pH and no temperature
45	bacterial/for_dsm_3246.yaml	CultureMech:005056	For DSM 3246	0	no ingredients; name 'For DSM 3246' identifies a strain, not a medium; no pH and no temperature
45	bacterial/for_dsm_3247.yaml	CultureMech:005055	For DSM 3247	0	no ingredients; name 'For DSM 3247' identifies a strain, not a medium; no pH and no temperature
40	algae/artificial_seawater.yaml	CultureMech:000189	Artificial_Seawater	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/bacillariophycean.yaml	CultureMech:000192	Bacillariophycean	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/basal.yaml	CultureMech:000191	Basal	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/beggiatoa.yaml	CultureMech:000193	Beggiatoa	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/bold_modified_basal.yaml	CultureMech:000194	Bold_Modified_Basal	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/bold_modified_basal_tom.yaml	CultureMech:000195	Bold_Modified_Basal&TOM	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/brackish_water_medium.yaml	CultureMech:000196	Brackish_water_medium	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/ch.yaml	CultureMech:000059	CH	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/chilomonas.yaml	CultureMech:000197	Chilomonas	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/cyanidium.yaml	CultureMech:000198	Cyanidium	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/desmidiacean.yaml	CultureMech:000199	Desmidiacean	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/dunaliella.yaml	CultureMech:000200	Dunaliella	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/dunaliella_acid.yaml	CultureMech:000201	Dunaliella_acid	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/enriched_seawater.yaml	CultureMech:000202	Enriched_Seawater	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/euglena.yaml	CultureMech:000203	Euglena	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/malt_peptone.yaml	CultureMech:000204	Malt_Peptone	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/merds.yaml	CultureMech:000089	MErds	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/mw.yaml	CultureMech:000093	MW	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/note_on_biphasic_soilwater_media_20081216.yaml	CultureMech:000205	Note_on_biphasic_soilwater_media_20081216	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/ochromonas.yaml	CultureMech:000206	Ochromonas	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/pes.yaml	CultureMech:000207	PES	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/polytoma.yaml	CultureMech:000208	Polytoma	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/polytomella.yaml	CultureMech:000209	Polytomella	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/porphyridium.yaml	CultureMech:000210	Porphyridium	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/s_w.yaml	CultureMech:000138	S/W	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/s_w_amp.yaml	CultureMech:000136	S/W + AMP	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/s_w_ca.yaml	CultureMech:000137	S/W + Ca	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/se1.yaml	CultureMech:000128	SE1	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/se2.yaml	CultureMech:000129	SE2	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/seawater.yaml	CultureMech:000211	Seawater	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/ses.yaml	CultureMech:000130	SES	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/soil_water_media.yaml	CultureMech:000212	Soil_Water_Media	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/spirulina.yaml	CultureMech:000213	Spirulina	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/unicellular_green_algae.yaml	CultureMech:000214	Unicellular_Green_Algae	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/volvox.yaml	CultureMech:000215	Volvox	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/wees.yaml	CultureMech:000216	WEES	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/woods_hole_mbl_medium.yaml	CultureMech:000217	Woods Hole MBL Medium	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/yel.yaml	CultureMech:000144	YEL	0	no ingredients; no media_term (untraceable to a source catalogue)
40	algae/z_medium_for_cyanos.yaml	CultureMech:000218	Z-Medium_for_Cyanos	0	no ingredients; no media_term (untraceable to a source catalogue)
40	archaea/JCM_J1427_MODIFIED_METHANOBACTERIUM_MEDIUM.yaml	CultureMech:015863	MODIFIED METHANOBACTERIUM MEDIUM	19	placeholder ingredient text; only 9/19 ingredients grounded; no pH and no temperature
40	archaea/TOGO_M713_Aerobic_Sulfolobales_Medium_Without_Sulfur.yaml	CultureMech:010120	Aerobic Sulfolobales Medium Without Sulfur	1	only 1 ingredient(s); no ingredient is grounded; no pH and no temperature
40	bacterial/10_wt_wt_skim_milk_supplemented_with_1_mm_sodium_formate.yaml	CultureMech:009451	10% (wt/wt) skim milk supplemented with 1 mM sodium formate	2	only 2 ingredient(s); no ingredient is grounded; no pH and no temperature
40	bacterial/1_10_r2a_broth.yaml	CultureMech:003150	1/10 R2A BROTH	1	only 1 ingredient(s); no ingredient is grounded; no pH and no temperature
40	bacterial/2x_yeast_extract_tryptone_2xyt.yaml	CultureMech:009454	2x Yeast Extract Tryptone (2xYT)	1	only 1 ingredient(s); no ingredient is grounded; no pH and no temperature
40	bacterial/JCM_J1333_DESULFURIVIBRIO_AMeS2_MEDIUM.yaml	CultureMech:015831	DESULFURIVIBRIO AMeS2 MEDIUM	11	placeholder ingredient text; only 5/11 ingredients grounded; no pH and no temperature
40	bacterial/JCM_J1399_ARTIFICIAL_BRACKISH_WATER_MEDIUM_2.yaml	CultureMech:015853	ARTIFICIAL BRACKISH WATER MEDIUM 2	18	placeholder ingredient text; only 7/18 ingredients grounded; no pH and no temperature
40	bacterial/JCM_J1445_PMX_108_MEDIUM.yaml	CultureMech:015869	PMX.108 MEDIUM	19	placeholder ingredient text; only 7/19 ingredients grounded; no pH and no temperature
40	bacterial/KOMODO_439_CASMAN-MEDIUM.yaml	CultureMech:005287	CASMAN-MEDIUM	2	only 2 ingredient(s); no ingredient is grounded; no pH and no temperature
40	bacterial/KOMODO_646_RABBIT_BLOOD_AGAR.yaml	CultureMech:006192	RABBIT BLOOD AGAR	2	only 2 ingredient(s); no ingredient is grounded; no pH and no temperature
40	bacterial/KOMODO_672_HALF_STRENGTH_NUTRIENT_BROTH_OR_AGAR.yaml	CultureMech:006268	HALF STRENGTH NUTRIENT BROTH OR AGAR	1	only 1 ingredient(s); no ingredient is grounded; no pH and no temperature
40	bacterial/TOGO_M109_R_Agar_With_Catalase.yaml	CultureMech:007617	R Agar With Catalase	1	only 1 ingredient(s); no ingredient is grounded; no pH and no temperature
40	bacterial/TOGO_M1125_DB_Characterization_Medium_NO.2_With_1_Sea_Salts.yaml	CultureMech:007646	DB Characterization Medium NO.2 With 1% Sea Salts	1	only 1 ingredient(s); no ingredient is grounded; no pH and no temperature
40	bacterial/TOGO_M211_Columbia_Blood_Agar_With_10_Horse_Blood.yaml	CultureMech:008712	Columbia Blood Agar With 10% Horse Blood	2	only 2 ingredient(s); no ingredient is grounded; no pH and no temperature
40	bacterial/TOGO_M2362_Columbia_Blood_Agar.yaml	CultureMech:008948	Columbia Blood Agar	2	only 2 ingredient(s); no ingredient is grounded; no pH and no temperature
40	bacterial/TOGO_M2418_Nutrient_Broth.yaml	CultureMech:009000	Nutrient Broth	2	only 2 ingredient(s); no ingredient is grounded; no pH and no temperature
40	bacterial/TOGO_M2425_Brain_Heart_Infusion_Agar.yaml	CultureMech:009008	Brain Heart Infusion Agar	2	only 2 ingredient(s); no ingredient is grounded; no pH and no temperature
40	bacterial/TOGO_M2481_Marine_Broth_2216.yaml	CultureMech:009055	Marine Broth 2216	2	only 2 ingredient(s); no ingredient is grounded; no pH and no temperature
40	bacterial/TOGO_M2489_MRS_broth.yaml	CultureMech:009062	MRS broth	1	only 1 ingredient(s); no ingredient is grounded; no pH and no temperature
40	bacterial/TOGO_M248_Columbia_Blood_Agar_With_5_Sheep_Blood.yaml	CultureMech:009063	Columbia Blood Agar With 5% Sheep Blood	2	only 2 ingredient(s); no ingredient is grounded; no pH and no temperature
